Text,Generated Summary,ROUGE-1 Precision,ROUGE-1 Recall,ROUGE-1 F1,ROUGE-2 Precision,ROUGE-2 Recall,ROUGE-2 F1,ROUGE-L Precision,ROUGE-L Recall,ROUGE-L F1
bear amazon work copy lakewood websitebr br nutrition factsbr oz upc br br serving size ozbr serving size mlbr amount per servingbr calorie calorie fat br daily valuebr total fat g br saturated fat g br trans fat gbr cholesterol mg br potassium mg br sodium mg br total carbohydrate g br dietary fiber g br sugar gbr protein gbr br omega mg omega mg omega mg vitamin vitamin c calcium iron vitamin e vitamin b thiamin vitamin b riboflavin niacin vitamin b folate magnesium zinc phosphorous vitamin k br percent daily value based calorie dietbr br ingredientsbr certified organic juice blend organic acai organic apple organic concord grape organic grape organic pomegranate organic blackberry organic blueberry organic red tart cherry organic acerola cherry concentrate organic goji berry natural fiber organic guar xanthan carrageenan sodium alginate organic locust bean organic rose hipbr br gluten free casein free gmo freebr fruit juice glutenfreebr br br excellent lakewood juice call juice thick odwalla drink like smoothie thats good value considering pay much one ingredient personal use add kombucha maximizing longevity way ive tried many one best kombucha say oz glass serving fruit lakewood website quite tasty sweet thick textured even tiny bit seed reminiscent banana smoothie ingredient list somewhat confusing note acerola cherry concentrate everything else fresh pressed acai high orac scale antioxidant rose hip also high everything else mid high range fruit pomegranate many beneficial property beyond antioxidant well noteworthy fighter heart disease alzheimers type dementia considering price goji berry really like inclusion drink albeit lesser levelbr br btw amazon day wait shipping,br br amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price amazon price,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watered perversion acai berrybr br juice come strong harsh tart aftertaste texturebr br thats mostly apple juice grape juice pomegranate juice blackberry juice blueberry juice tart cherry juice oh yeah acai berry juice mixed concoctionbr br shall find distinctive smooth chocolaty acai flavor milky mouth pleasing texture neither exotic unique acai experience try zola samzon brandsbr br im saying lakewood juice product isnt nutritious thats point im saying juice blend taste anything like real acai juice,Summary: great flavor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
product made annies inc berkely camade usa product maintains excellent organic integrity stored recycled paperboard packagingbr br manufacturer also support family farm use organic milk butter yogurt product take approximately min prepare product contains dairy wheat exposed equipment also process egg soy productsbr br ingredient include organic whole wheat shell pasta organic valley organic cheddar cheese organic cultured pasteurized milk salt nonanimal enzyme organic whey salt sodium phosphatebr br mildly flavored whole wheat macaroni cheese dinner mac cheese wonderful comfort food pasta firm excellent flavorbr br artificial flavor synthetic color preservative pasta produced without antibiotic synthetic hormone persistent pesticidesbr br pasta simple make wonderful texture serving per box oz serving contains cal g fat sat g fat mg cholest mg sodium g carb g fiber g sugar g proteinbr br however cheese envelop exactly sufficient even add butter milk yogurt add wonderful rich smooth cheese flavor accompanies mac cheese add organic cheesebr br cheese packet fall flat flavor contain sufficient amount coat pasta give mac cheese packaging maintain organic integrity texture flavor,Summary: great pasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flavor lasted longer id probably die starvation lack wanting take mouth,"ful
Summary: good stuff",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gum super sicktatooes killinflavor spankinthis brings back bomb diggity memory yopeace,Summary: yopeace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
husband disappointed coffee weak watery cup coffee definite waste,Summary: weak watery cup coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pretty good regular style soy sauce superwonderfulbetter good quality soy sauce buy asian market main value unique giftbr japanese soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce regular style compared kikoman good commercial brand widely available bluegrass start saltier flat middle end complex interesting flavor kikoman le salty initially round full flavor middle doesnt complex ending flavor initial saltiness bluegrass minus kikomans full middle flavor plus prefere kikoman especially dipping sushi flavor direct lived japan many year used standard japanese flavor havent tried bluegrass blended food background flavor soy sauce usually usedbr bluegrass perfectly good soy sauce brand different flavor everyone favorite want unique kentucky gift asian friend different standard bottle bourbon box chocolate,barbr japanese soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light colored bluegrass soy sauce world type regular mild usukuchi raw fish sashimi light,0.13333333333333333,0.2857142857142857,0.18181817747933895,0.06666666666666667,0.14285714285714285,0.09090908657024814,0.13333333333333333,0.2857142857142857,0.18181817747933895
watched episode thing made discovery channell saw bluegrass soy sauce featured whim ordered bottle took several week arrive surprise teenage son wanted try loved immediately put many thing wife pleasantly surprised liked much past made many trip far east developed real liking soy sauce virtually made treat find handmade american product competes win japanesechinese national staple,Summary: love soy sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bottle arrived time sushi dinner game night planned friend three soy sauce choose sampling using bluegrass everyone enjoyed light smoothness subtle sweetness splashing right every piece rather dunkingdipping friend wanted know found im going back order right ill ordering extra bottle going make great little gift thats affordable unique instead traditional bottle wine common boring,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enjoy flavor soy really like thisbr br plus hand made good ole usa,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recently acquired bottle immediately impressed good flavor without excessive saltiness supermarket brand ive used marinade dipping sauce addition straight use case added little something extra quite surprise find american made soy sauce taste good,Summary: yum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soy sauce best ever thanks amazon able find make big difference using product thanks,"amazon
Summary: amazon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delicious soy sauce ever tasted surely order deep flavor,Summary: yummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saw made interesting processbr decided give try really enjoy flavor addsbr looking forward trying several dishesbr thanks brewed,"kcups
Summary: delicious",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soy sauce japan problem radiation soy bean field sure long contamination last like idea product claim gmo seed yea pay decided take chance japan,Summary: gmo soy bean,0.25,0.5,0.33333332888888895,0.0,0.0,0.0,0.25,0.5,0.33333332888888895
im pleased wasnt sure theyd able replicate autumn classic flavor caramel apple figured werthers good bet im diabetic wolfing real caramel apple mood strike cant happen often id like tasty enough get carb budget real thing made sugar alcohol wise limit many eaten day unless youre going near home turboflush toilet tmi pack last theyre definitely reorder,Summary: delicious,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
item werthers sugar free hard candy consumed give friend loose bowel purchased bag discovered bowel problem cant return need laxative ten unopened bag free,Summary: werthers sugar free candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bold blend great taste flavor come bursting usually brew drink organic sumatra mandeling bjs use blend exclusively get cup rival complex flavor tassimo brewer fantastic come amazon add subscription service,Summary: great taste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weve tried many tassimo flavor far favorite normal cup coffee starbucks house blend cuisinart pot one two day week use tassimo coffee rich stong dont understand current price disk hope lowered amazon well buy elsewhere,Summary: tassimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one best choice opinion also adore amazon need negotiate better price tassimo disk available bedbath beyond always get brings readily available coupon month ago excellent blend full flavor bitter think favorite,"amazon
Summary: best amazon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tried available tdiscs kona blend one best regularunflavored coffee tassimo nice smooth flavor overpowering pleasant aroma personally would enjoy strongerbolder however bit mild go well breakfast andor glutenfree baked goody find mildly perplexing product available tassimodirect subscription service available originally found dead bat beyond used coupon happy final price,Summary: great tassimo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coffee good nothing special buy nice mellow blend favorite daily coffee nabob must shipped canada however first order canadian company taking long time delivered still havent gotten itbr br reason three star quality coffee fact description product mention fact kona coffee actually kona look carefully photo disc see information there legal disclaimer saying product may match exactly description fault reading carefully happy see thought kona wasnt careful ive bought kona local store know product tassimo disc read product title orderedbr br said coffee taste good amount coffee usual amount neither small cup european coffee extra large size would recommend coffee aware blended coffee kona dont expect come flash amazon prime delivered,Summary: kona coffee,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142808163266
